timestamp,reflux_ratio,feed_rate,feed_composition,top_purity,bottom_purity,reboiler_duty,condenser_duty,distillate_rate,bottoms_rate,top_temperature,bottom_temperature,feed_temperature,column_pressure,steam_flow,cooling_water_flow,operator_shift,maintenance_flag
2025-06-30 05:00:00,4.33,115.4,0.4838,0.88,0.0553,310.68,308.3,60.0,55.5,80.8,111.3,97.7,105.2,0.14,12.3,C,0
2025-06-30 06:00:00,3.02,98.0,0.5108,0.88,0.0463,240.53,236.43,54.6,43.4,82.9,108.2,92.4,101.9,0.11,9.5,B,0
2025-06-30 07:00:00,4.22,126.1,0.2906,0.8871,0.0288,355.06,341.91,38.5,87.6,81.4,111.4,93.9,102.58,0.16,13.7,A,0
2025-06-30 08:00:00,4.86,113.4,0.6067,0.902,0.0635,338.7,333.44,73.5,39.9,82.2,111.1,97.3,102.85,0.15,13.3,A,0
2025-06-30 09:00:00,3.18,119.1,0.4429,0.88,0.0417,320.31,316.37,57.0,62.1,80.4,110.3,98.6,103.17,0.15,12.7,B,0
2025-06-30 10:00:00,4.05,131.2,0.5263,0.9806,0.0554,392.14,366.64,66.8,64.4,82.6,112.5,85.4,105.99,0.18,14.7,B,0
2025-06-30 11:00:00,2.58,105.4,0.4819,0.8823,0.0481,253.59,246.62,54.8,50.6,83.7,106.2,86.4,104.08,0.12,9.9,A,0
2025-06-30 12:00:00,4.1,101.4,0.3969,0.9101,0.0355,301.52,301.37,41.9,59.5,74.8,110.9,93.1,95.34,0.14,12.1,C,0
2025-06-30 13:00:00,3.66,123.1,0.4144,0.8949,0.0376,364.98,355.5,54.1,69.0,81.0,109.9,89.4,103.8,0.17,14.2,A,0
2025-06-30 14:00:00,3.88,117.6,0.4252,0.88,0.0488,339.17,332.47,53.3,64.4,80.9,109.9,99.3,98.79,0.15,13.3,C,0
2025-06-30 15:00:00,2.98,107.2,0.5869,0.9168,0.0537,253.42,256.64,66.2,41.0,89.0,108.0,92.7,99.64,0.12,10.3,C,0
2025-06-30 16:00:00,2.17,130.9,0.4882,0.8903,0.043,244.25,251.14,68.8,62.1,84.6,107.2,104.0,104.24,0.11,10.0,C,0
2025-06-30 17:00:00,3.9,106.8,0.4583,0.9158,0.0475,259.92,270.62,50.5,56.3,86.5,111.8,92.6,95.71,0.12,10.8,C,0
2025-06-30 18:00:00,1.85,110.5,0.4252,0.88,0.0424,225.74,234.85,50.5,60.0,83.7,111.6,96.5,106.44,0.1,9.4,C,0
2025-06-30 19:00:00,3.25,110.3,0.5957,0.88,0.053,308.83,303.78,72.4,37.9,82.2,113.6,91.7,103.75,0.14,12.2,C,0
2025-06-30 20:00:00,4.25,96.0,0.6171,0.88,0.0591,375.89,351.09,65.2,30.7,83.1,113.9,97.4,102.3,0.17,14.0,B,0
2025-06-30 21:00:00,3.65,111.2,0.5948,0.8868,0.0554,300.0,312.67,72.1,39.0,85.4,106.9,97.5,103.8,0.14,12.5,A,0
2025-06-30 22:00:00,5.06,131.0,0.5394,0.88,0.0507,420.24,377.15,77.2,53.8,87.3,109.7,99.4,104.75,0.19,15.1,A,0
2025-06-30 23:00:00,4.32,116.7,0.5232,0.8907,0.0649,307.55,298.77,64.7,51.9,82.9,110.5,94.3,101.97,0.14,12.0,B,0
2025-07-01 00:00:00,2.98,110.5,0.4027,0.88,0.0388,290.74,280.84,47.8,62.7,80.1,111.9,101.4,103.62,0.13,11.2,B,0
2025-07-01 01:00:00,3.52,107.6,0.4803,0.9116,0.0436,310.97,280.17,54.1,53.5,84.8,112.9,96.5,98.36,0.14,11.2,C,0
2025-07-01 02:00:00,3.46,115.0,0.4453,0.88,0.0546,346.29,339.55,54.4,60.5,79.4,107.9,91.8,103.74,0.16,13.6,A,0
2025-07-01 03:00:00,2.23,121.2,0.354,0.88,0.0398,228.1,231.91,45.3,75.9,83.2,108.9,91.8,103.12,0.1,9.3,C,0
2025-07-01 04:00:00,2.75,119.1,0.5846,0.88,0.0621,289.24,286.25,76.1,43.0,84.0,112.7,98.6,105.62,0.13,11.4,B,1
2025-07-01 05:00:00,3.05,105.0,0.4443,0.88,0.0403,251.64,251.98,50.5,54.5,81.7,106.7,101.3,101.82,0.11,10.1,C,0
2025-07-01 06:00:00,1.87,114.9,0.5957,0.88,0.0655,237.06,249.09,74.8,40.1,79.3,107.8,89.4,102.22,0.11,10.0,C,0
2025-07-01 07:00:00,3.54,117.2,0.5705,0.9307,0.0611,330.18,333.03,68.7,48.5,80.6,110.9,98.8,98.53,0.15,13.3,A,0
2025-07-01 08:00:00,3.3,94.9,0.5445,0.88,0.0552,222.31,218.56,56.3,38.6,81.1,114.1,87.6,101.3,0.1,8.7,A,0
2025-07-01 09:00:00,2.16,112.5,0.549,0.88,0.0463,225.55,248.64,67.9,44.7,78.8,106.6,91.9,103.13,0.1,9.9,A,0
2025-07-01 10:00:00,3.82,77.6,0.4508,0.9303,0.045,200.65,208.5,35.6,42.0,80.8,110.1,97.4,103.42,0.09,8.3,C,0
2025-07-01 11:00:00,4.07,117.2,0.6486,0.9442,0.0735,312.77,313.66,77.4,39.8,77.6,111.1,90.8,106.44,0.14,12.5,C,0
2025-07-01 12:00:00,3.68,119.9,0.5035,0.88,0.0514,299.72,297.06,65.4,54.5,83.8,112.9,102.3,102.68,0.14,11.9,B,0
2025-07-01 13:00:00,3.24,121.2,0.5242,0.88,0.0505,290.54,288.27,69.2,52.0,83.0,110.9,98.0,101.02,0.13,11.5,B,0
2025-07-01 14:00:00,3.97,104.1,0.4481,0.88,0.0437,301.99,303.84,50.3,53.7,82.8,106.3,89.1,102.97,0.14,12.2,B,0
2025-07-01 15:00:00,4.04,114.6,0.4255,0.9173,0.0418,343.88,351.56,50.2,64.4,80.8,107.4,98.3,99.63,0.16,14.1,B,0
2025-07-01 16:00:00,3.75,131.4,0.5382,0.88,0.0498,365.28,362.55,77.3,54.1,81.2,112.7,88.4,105.28,0.17,14.5,B,0
2025-07-01 17:00:00,2.84,131.2,0.5174,0.8815,0.0515,301.34,293.02,73.6,57.6,79.5,110.9,95.0,99.22,0.14,11.7,B,0
2025-07-01 18:00:00,3.72,109.6,0.4369,0.88,0.0509,317.23,308.51,51.0,58.6,83.5,107.7,99.4,100.08,0.14,12.3,B,0
2025-07-01 19:00:00,4.46,112.1,0.3849,0.9106,0.0451,317.58,302.34,44.0,68.1,77.9,111.0,98.5,98.07,0.14,12.1,A,0
2025-07-01 20:00:00,3.02,126.7,0.3984,0.9229,0.0361,306.63,309.95,51.8,74.9,82.3,110.6,94.6,101.55,0.14,12.4,B,0
2025-07-01 21:00:00,5.18,87.5,0.5957,0.911,0.0659,359.03,354.18,54.8,32.6,80.1,105.0,93.3,103.24,0.16,14.2,C,0
2025-07-01 22:00:00,3.08,105.2,0.4509,0.88,0.0489,260.93,258.0,50.9,54.3,87.3,105.8,89.2,106.26,0.12,10.3,C,0
2025-07-01 23:00:00,3.53,130.0,0.4729,0.8971,0.0505,358.82,365.22,64.9,65.2,83.6,110.6,95.9,101.13,0.16,14.6,C,0
2025-07-02 00:00:00,2.96,124.6,0.616,0.88,0.0638,306.8,314.79,84.3,40.3,82.0,114.1,99.0,100.63,0.14,12.6,A,0
2025-07-02 01:00:00,3.68,115.5,0.4102,0.88,0.0364,343.59,358.68,51.2,64.3,78.7,110.5,105.3,93.29,0.16,14.3,C,0
2025-07-02 02:00:00,2.11,87.4,0.4418,0.8853,0.0422,189.66,194.84,41.4,46.0,77.9,105.1,92.7,101.97,0.09,7.8,C,0
2025-07-02 03:00:00,3.06,109.3,0.4385,0.8833,0.048,290.72,285.87,51.1,58.2,83.5,106.8,99.2,101.38,0.13,11.4,A,0
2025-07-02 04:00:00,2.63,101.2,0.6294,0.9028,0.0569,242.71,244.27,68.5,32.7,87.4,111.3,98.8,101.35,0.11,9.8,C,0
2025-07-02 05:00:00,3.61,115.0,0.6595,0.88,0.0607,332.31,359.23,84.0,30.9,83.2,111.5,92.6,105.82,0.15,14.4,A,0
2025-07-02 06:00:00,4.3,97.9,0.5601,0.88,0.0575,320.57,312.62,59.8,38.1,82.5,109.6,98.6,102.94,0.15,12.5,C,0
2025-07-02 07:00:00,4.02,94.6,0.5627,0.9094,0.0523,263.44,278.09,56.3,38.3,82.6,109.0,90.9,100.05,0.12,11.1,C,0
2025-07-02 08:00:00,1.6,79.0,0.4536,0.88,0.0495,140.8,165.87,38.5,40.6,82.3,111.6,96.3,98.58,0.06,6.6,B,0
2025-07-02 09:00:00,5.13,128.3,0.6558,0.88,0.0618,429.66,403.67,93.2,35.2,82.6,112.2,93.9,97.83,0.2,16.1,C,0
2025-07-02 10:00:00,3.74,104.0,0.5214,0.88,0.0534,334.51,325.12,58.9,45.1,79.9,111.4,97.2,99.96,0.15,13.0,B,0
2025-07-02 11:00:00,2.88,112.4,0.5682,0.9401,0.0585,264.17,270.41,65.0,47.4,79.1,108.1,97.6,102.42,0.12,10.8,B,0
2025-07-02 12:00:00,3.63,110.0,0.4916,0.9285,0.0467,312.21,322.07,55.5,54.5,82.3,111.8,92.4,94.97,0.14,12.9,C,0
2025-07-02 13:00:00,3.64,94.0,0.4786,0.9293,0.0467,225.19,229.77,46.0,48.0,86.5,109.3,95.0,100.89,0.1,9.2,C,0
2025-07-02 14:00:00,2.97,91.1,0.633,0.88,0.0599,234.2,234.01,63.7,27.4,84.3,108.8,94.4,103.71,0.11,9.4,A,0
2025-07-02 15:00:00,3.66,94.9,0.5432,0.88,0.0542,272.98,282.85,56.2,38.7,78.3,108.7,89.6,98.19,0.12,11.3,B,0
2025-07-02 16:00:00,3.01,99.2,0.6161,0.9192,0.0568,195.8,196.89,64.3,34.8,81.2,110.0,93.2,100.77,0.09,7.9,C,0
2025-07-02 17:00:00,3.18,115.5,0.5204,0.88,0.0509,298.21,296.68,65.4,50.1,84.2,111.1,92.1,98.33,0.14,11.9,B,0
2025-07-02 18:00:00,2.95,98.1,0.4321,0.88,0.047,211.74,229.52,45.3,52.7,86.6,106.0,89.4,93.18,0.1,9.2,B,0
2025-07-02 19:00:00,2.35,136.2,0.4533,0.9031,0.0396,261.83,267.34,65.3,70.9,87.4,108.5,91.0,98.9,0.12,10.7,C,0
2025-07-02 20:00:00,3.62,125.4,0.5082,0.9173,0.0484,368.27,344.16,66.4,59.0,81.4,109.1,93.7,98.11,0.17,13.8,C,0
2025-07-02 21:00:00,3.97,122.1,0.4499,0.9129,0.0476,358.15,329.19,56.8,65.3,84.5,112.1,95.3,103.63,0.16,13.2,B,0
2025-07-02 22:00:00,3.91,108.2,0.4114,0.8948,0.0308,303.83,313.58,47.7,60.5,82.7,108.3,88.8,102.74,0.14,12.5,C,1
2025-07-02 23:00:00,4.16,132.7,0.5961,0.8954,0.0689,373.86,354.99,84.7,48.1,81.6,109.3,101.0,98.17,0.17,14.2,B,0
2025-07-03 00:00:00,3.76,106.7,0.4564,0.9185,0.0509,293.37,278.13,49.9,56.8,82.2,111.6,98.1,105.18,0.13,11.1,A,0
2025-07-03 01:00:00,3.07,109.5,0.5111,0.88,0.0434,276.69,288.58,61.2,48.3,82.2,110.1,94.6,103.48,0.13,11.5,A,0
2025-07-03 02:00:00,4.17,112.5,0.5237,0.9095,0.0418,306.09,310.6,62.5,50.0,85.5,113.1,88.9,100.53,0.14,12.4,C,0
2025-07-03 03:00:00,2.41,120.5,0.4529,0.88,0.0454,278.87,264.58,58.9,61.7,77.8,109.7,93.9,102.29,0.13,10.6,B,0
2025-07-03 04:00:00,2.78,119.6,0.6161,0.9312,0.056,250.0,279.21,76.5,43.0,83.4,113.8,93.6,98.46,0.11,11.2,A,0
2025-07-03 05:00:00,2.73,102.9,0.4106,0.8886,0.0459,208.67,212.57,44.5,58.3,86.6,114.1,89.6,93.91,0.09,8.5,B,0
2025-07-03 06:00:00,4.36,102.0,0.5209,0.88,0.0541,350.7,349.78,57.7,44.3,86.3,110.9,89.2,101.57,0.16,14.0,C,0
2025-07-03 07:00:00,4.25,119.6,0.5197,0.88,0.0526,350.47,367.49,67.5,52.1,83.7,110.8,98.8,97.21,0.16,14.7,A,0
2025-07-03 08:00:00,3.89,120.7,0.4957,0.88,0.0467,347.25,348.27,65.0,55.7,79.7,111.1,93.4,100.62,0.16,13.9,A,0
2025-07-03 09:00:00,4.36,104.1,0.3962,0.9292,0.0476,347.11,338.87,41.2,62.9,84.3,111.6,99.4,102.53,0.16,13.6,B,0
2025-07-03 10:00:00,2.8,86.2,0.5697,0.9269,0.0607,201.85,199.28,50.6,35.6,86.0,110.2,94.9,95.47,0.09,8.0,A,0
2025-07-03 11:00:00,3.78,106.9,0.5595,0.8897,0.059,308.91,329.37,64.4,42.5,80.5,112.3,98.8,101.92,0.14,13.2,B,0
2025-07-03 12:00:00,3.4,119.4,0.446,0.925,0.0506,329.59,332.27,54.0,65.4,83.1,111.0,98.6,103.78,0.15,13.3,B,0
2025-07-03 13:00:00,4.18,137.1,0.5566,0.88,0.0506,463.18,405.85,83.6,53.4,81.4,112.8,97.3,95.06,0.21,16.2,C,0
2025-07-03 14:00:00,3.41,92.0,0.53,0.9018,0.0594,242.46,262.01,51.4,40.6,80.2,107.1,100.9,103.42,0.11,10.5,C,0
2025-07-03 15:00:00,3.19,103.6,0.3976,0.9135,0.0384,257.1,259.2,42.5,61.1,81.1,110.4,95.5,107.0,0.12,10.4,A,0
2025-07-03 16:00:00,3.93,104.2,0.4317,0.8902,0.0448,321.37,309.37,47.7,56.5,82.4,112.0,87.5,100.53,0.15,12.4,C,0
2025-07-03 17:00:00,4.2,130.3,0.5911,0.88,0.0583,396.01,366.98,84.5,45.8,79.2,107.7,88.3,103.52,0.18,14.7,A,0
2025-07-03 18:00:00,2.97,109.5,0.5248,0.9043,0.0431,264.08,266.39,61.2,48.2,78.8,110.9,91.7,98.29,0.12,10.7,C,0
2025-07-03 19:00:00,3.45,96.4,0.4549,0.8901,0.0503,298.69,304.14,46.4,50.0,79.3,111.2,98.7,104.06,0.14,12.2,C,0
2025-07-03 20:00:00,2.65,118.4,0.4313,0.88,0.034,229.86,230.55,55.6,62.8,83.0,113.5,93.0,102.83,0.1,9.2,A,0
2025-07-03 21:00:00,1.5,103.9,0.4588,0.88,0.041,161.51,178.16,51.7,52.2,77.6,109.3,96.0,101.95,0.07,7.1,C,0
2025-07-03 22:00:00,3.66,91.6,0.4644,0.88,0.0442,227.85,266.41,46.1,45.6,75.3,110.4,97.7,101.78,0.1,10.7,B,0
2025-07-03 23:00:00,3.99,96.6,0.4323,0.88,0.0335,319.85,318.34,45.5,51.1,86.1,108.9,95.8,102.48,0.15,12.7,C,0
2025-07-04 00:00:00,3.71,136.0,0.3607,0.88,0.0306,386.77,384.63,52.9,83.2,79.0,109.7,83.5,101.11,0.18,15.4,B,0
2025-07-04 01:00:00,1.94,115.8,0.5912,0.88,0.0603,196.86,199.32,75.0,40.8,81.4,113.2,89.1,98.38,0.09,8.0,A,0
2025-07-04 02:00:00,3.22,111.6,0.5777,0.88,0.056,282.58,263.89,70.7,41.0,84.8,109.9,103.8,100.86,0.13,10.6,A,0
2025-07-04 03:00:00,1.73,106.3,0.3981,0.8906,0.0385,194.38,217.33,44.8,61.4,77.7,108.6,96.6,101.16,0.09,8.7,C,0
2025-07-04 04:00:00,4.6,114.4,0.5109,0.9193,0.0465,299.33,309.43,60.9,53.5,77.7,109.6,81.5,97.78,0.14,12.4,C,0
2025-07-04 05:00:00,2.63,114.2,0.4278,0.8865,0.043,261.25,281.09,52.1,62.1,80.1,109.0,95.3,100.97,0.12,11.2,C,0
2025-07-04 06:00:00,4.5,114.4,0.4791,0.9105,0.0463,327.73,317.46,57.3,57.1,84.9,109.1,104.0,101.11,0.15,12.7,C,0
2025-07-04 07:00:00,4.26,111.7,0.4724,0.917,0.039,364.4,369.16,55.2,56.6,81.9,108.9,96.4,99.74,0.17,14.8,B,0
2025-07-04 08:00:00,2.78,123.0,0.4658,0.88,0.0456,255.83,229.69,62.0,61.1,82.0,109.0,95.2,102.36,0.12,9.2,C,0
2025-07-04 09:00:00,2.59,110.3,0.6602,0.8923,0.0598,252.63,260.54,79.6,30.8,81.1,107.6,85.9,103.07,0.11,10.4,A,0
2025-07-04 10:00:00,3.78,95.3,0.4648,0.88,0.051,307.35,314.74,47.6,47.7,83.7,110.1,93.6,99.31,0.14,12.6,C,0
2025-07-04 11:00:00,2.82,100.8,0.4353,0.9182,0.0416,261.57,254.68,45.3,55.5,86.3,108.0,86.8,101.75,0.12,10.2,C,0
2025-07-04 12:00:00,3.58,80.3,0.439,0.88,0.0565,243.33,257.75,37.3,43.0,91.0,112.3,88.9,104.03,0.11,10.3,B,0
2025-07-04 13:00:00,3.11,140.4,0.5835,0.8856,0.0632,336.44,323.4,88.8,51.6,81.6,109.4,87.7,98.27,0.15,12.9,C,0
2025-07-04 14:00:00,2.08,122.9,0.3678,0.8835,0.0361,210.67,218.36,48.1,74.8,86.6,110.8,103.7,96.31,0.1,8.7,C,0
2025-07-04 15:00:00,1.72,97.5,0.439,0.88,0.0468,176.64,188.2,45.9,51.6,85.0,110.8,98.6,98.48,0.08,7.5,B,0
2025-07-04 16:00:00,3.68,105.8,0.6157,0.9101,0.0511,291.98,307.81,69.5,36.2,82.8,106.3,102.0,102.88,0.13,12.3,B,0
2025-07-04 17:00:00,3.05,100.4,0.5195,0.9016,0.0568,247.38,245.5,55.0,45.4,75.4,109.5,88.4,99.93,0.11,9.8,B,0
2025-07-04 18:00:00,3.06,133.1,0.5154,0.8809,0.0474,278.68,270.05,74.7,58.4,80.9,113.4,96.0,97.58,0.13,10.8,A,0
2025-07-04 19:00:00,4.06,88.7,0.6706,0.8985,0.0675,284.01,271.06,64.4,24.3,81.0,108.4,90.0,105.11,0.13,10.8,B,0
2025-07-04 20:00:00,4.44,111.7,0.5197,0.8933,0.0483,317.92,305.26,62.3,49.4,83.1,114.5,90.5,97.76,0.14,12.2,A,0
2025-07-04 21:00:00,3.28,108.4,0.4433,0.9009,0.0412,317.9,312.85,50.7,57.7,81.4,111.1,97.3,100.79,0.14,12.5,A,0
2025-07-04 22:00:00,3.23,122.4,0.4774,0.8859,0.0468,312.56,314.16,62.8,59.6,80.3,111.0,95.9,103.51,0.14,12.6,B,0
2025-07-04 23:00:00,3.9,108.4,0.4092,0.8827,0.0413,341.7,319.51,47.4,61.0,88.1,110.5,96.4,103.31,0.16,12.8,C,0
2025-07-05 00:00:00,2.41,83.6,0.6005,0.8821,0.0599,206.46,218.76,55.0,28.6,85.9,112.1,88.7,102.55,0.09,8.8,C,0
2025-07-05 01:00:00,3.68,106.2,0.546,0.88,0.0546,350.15,346.73,63.2,43.0,75.9,112.2,95.6,99.3,0.16,13.9,A,0
2025-07-05 02:00:00,3.94,95.4,0.59,0.88,0.0509,290.04,275.04,62.0,33.4,81.2,110.0,96.7,102.97,0.13,11.0,C,0
2025-07-05 03:00:00,4.04,111.2,0.597,0.8811,0.0714,319.5,312.43,72.2,39.0,83.9,109.1,91.6,101.34,0.15,12.5,B,0
2025-07-05 04:00:00,1.95,131.5,0.4669,0.88,0.0478,236.83,240.45,66.2,65.3,86.0,107.2,93.6,102.52,0.11,9.6,B,0
2025-07-05 05:00:00,2.89,83.9,0.4244,0.9149,0.0446,237.66,242.76,36.6,47.3,80.7,111.6,86.8,105.41,0.11,9.7,C,0
2025-07-05 06:00:00,2.8,98.0,0.4959,0.88,0.0479,211.5,215.01,52.8,45.2,81.4,110.1,84.2,97.72,0.1,8.6,C,0
2025-07-05 07:00:00,3.58,101.7,0.4302,0.88,0.0386,262.46,261.58,47.3,54.4,82.3,108.3,105.0,102.46,0.12,10.5,A,0
2025-07-05 08:00:00,3.88,104.3,0.5132,0.9337,0.0521,310.71,304.51,54.5,49.7,84.0,108.8,96.0,101.73,0.14,12.2,C,0
2025-07-05 09:00:00,4.7,121.1,0.5906,0.9247,0.0605,389.71,402.13,74.3,46.8,77.4,109.9,93.2,104.13,0.18,16.1,A,0
2025-07-05 10:00:00,3.1,107.4,0.4865,0.9308,0.0552,291.7,288.5,52.9,54.5,76.0,108.0,99.0,106.63,0.13,11.5,C,0
2025-07-05 11:00:00,3.1,116.2,0.512,0.88,0.0616,256.48,272.6,64.0,52.3,85.8,110.1,90.6,106.54,0.12,10.9,C,0
2025-07-05 12:00:00,4.42,100.6,0.4925,0.9222,0.0566,320.82,331.98,50.7,49.9,79.0,106.8,95.6,103.81,0.15,13.3,C,0
2025-07-05 13:00:00,3.74,113.4,0.5642,0.88,0.0476,313.69,289.05,70.4,43.0,88.4,108.9,100.5,99.5,0.14,11.6,C,0
2025-07-05 14:00:00,4.51,121.7,0.4466,0.884,0.0424,349.48,332.73,58.4,63.2,79.4,107.7,89.5,100.03,0.16,13.3,B,0
2025-07-05 15:00:00,3.73,99.0,0.3243,0.8932,0.0341,304.8,317.43,33.4,65.6,81.4,110.4,92.5,103.46,0.14,12.7,C,0
2025-07-05 16:00:00,2.57,121.7,0.5377,0.88,0.0518,265.54,267.75,71.4,50.3,83.1,108.0,88.1,97.44,0.12,10.7,A,0
2025-07-05 17:00:00,2.43,110.8,0.579,0.88,0.0577,237.64,240.82,70.2,40.5,75.6,108.9,99.2,100.6,0.11,9.6,B,0
2025-07-05 18:00:00,2.26,125.7,0.5357,0.88,0.0428,237.9,249.8,74.0,51.7,90.6,114.5,96.0,99.09,0.11,10.0,A,0
2025-07-05 19:00:00,4.03,107.0,0.4488,0.88,0.0494,309.08,316.74,51.4,55.5,80.8,111.7,100.9,97.77,0.14,12.7,B,0
2025-07-05 20:00:00,4.45,115.7,0.4092,0.9147,0.0315,333.16,322.77,49.5,66.2,79.5,111.2,99.2,102.04,0.15,12.9,C,0
2025-07-05 21:00:00,4.98,109.4,0.5396,0.903,0.0461,405.3,379.71,63.0,46.4,78.5,112.6,93.7,103.67,0.18,15.2,A,0
2025-07-05 22:00:00,4.17,108.6,0.5113,0.88,0.0461,359.87,309.74,60.6,48.0,83.1,111.0,97.1,103.1,0.16,12.4,C,0
2025-07-05 23:00:00,4.43,113.9,0.4899,0.905,0.0485,411.16,390.31,58.7,55.2,82.9,107.2,97.1,101.65,0.19,15.6,B,0
2025-07-06 00:00:00,3.04,118.1,0.6458,0.8856,0.0565,298.57,288.95,83.9,34.1,78.6,107.4,98.7,100.24,0.14,11.6,C,0
2025-07-06 01:00:00,2.57,91.3,0.4243,0.8875,0.0371,207.58,207.56,41.5,49.7,77.9,104.6,102.3,99.73,0.09,8.3,A,0
2025-07-06 02:00:00,4.18,131.5,0.642,0.88,0.0699,374.63,355.16,92.9,38.6,85.2,110.4,89.5,103.91,0.17,14.2,B,0
2025-07-06 03:00:00,3.83,82.1,0.5025,0.9423,0.0497,258.19,254.88,41.7,40.4,80.0,107.9,85.6,99.77,0.12,10.2,B,0
2025-07-06 04:00:00,3.59,99.7,0.3532,0.9174,0.0375,283.27,282.81,35.8,63.9,76.8,108.9,89.7,99.68,0.13,11.3,C,0
2025-07-06 05:00:00,3.81,108.6,0.4857,0.88,0.0424,306.59,296.97,57.5,51.1,81.6,109.4,97.4,102.53,0.14,11.9,C,0
2025-07-06 06:00:00,3.76,116.2,0.5768,0.88,0.0574,319.19,317.38,73.4,42.8,80.8,108.8,97.1,98.36,0.15,12.7,B,0
2025-07-06 07:00:00,4.53,133.6,0.4708,0.8918,0.0464,462.58,436.61,67.1,66.6,87.9,109.9,92.2,101.56,0.21,17.5,A,0
2025-07-06 08:00:00,4.54,82.1,0.382,0.8907,0.0342,267.51,281.86,33.3,48.8,80.4,109.4,93.6,99.71,0.12,11.3,A,0
2025-07-06 09:00:00,3.94,102.4,0.4868,0.945,0.0484,336.68,318.53,50.1,52.3,81.1,109.2,90.8,99.29,0.15,12.7,A,0
2025-07-06 10:00:00,4.18,78.1,0.4314,0.88,0.0337,255.82,276.8,36.7,41.4,82.7,106.9,94.5,100.55,0.12,11.1,C,0
2025-07-06 11:00:00,3.91,110.5,0.5393,0.8861,0.0561,311.3,318.73,64.3,46.2,80.3,110.5,91.5,103.56,0.14,12.7,C,0
2025-07-06 12:00:00,3.13,114.1,0.5619,0.9267,0.0542,267.12,283.93,66.4,47.7,83.3,114.4,103.2,101.83,0.12,11.4,B,0
2025-07-06 13:00:00,4.11,133.9,0.4155,0.88,0.0403,386.42,372.61,59.8,74.0,78.9,110.6,101.6,102.18,0.18,14.9,C,0
2025-07-06 14:00:00,2.38,111.8,0.4435,0.88,0.0486,248.73,248.45,53.1,58.7,81.3,114.5,98.6,103.58,0.11,9.9,C,0
2025-07-06 15:00:00,4.34,125.7,0.5605,0.88,0.0582,373.05,348.57,76.8,48.9,83.2,108.9,95.2,103.17,0.17,13.9,C,0
2025-07-06 16:00:00,2.54,118.8,0.4313,0.88,0.0415,278.36,297.33,55.2,63.6,85.4,109.5,100.7,100.76,0.13,11.9,A,0
2025-07-06 17:00:00,3.73,103.5,0.4134,0.88,0.0358,284.19,294.81,46.3,57.2,80.2,110.0,95.5,102.97,0.13,11.8,B,0
2025-07-06 18:00:00,2.82,88.9,0.4057,0.88,0.0472,217.79,215.79,38.3,50.6,80.2,109.7,95.8,100.79,0.1,8.6,B,0
2025-07-06 19:00:00,3.94,114.1,0.5282,0.88,0.0461,295.75,303.68,66.0,48.2,86.6,112.3,86.4,102.61,0.13,12.1,C,0
2025-07-06 20:00:00,3.47,87.6,0.5247,0.9112,0.0556,256.92,249.37,48.0,39.6,80.3,105.6,96.3,104.42,0.12,10.0,C,0
2025-07-06 21:00:00,2.22,129.4,0.4453,0.895,0.0365,253.08,258.6,61.6,67.8,81.8,109.1,88.5,102.86,0.12,10.3,A,0
2025-07-06 22:00:00,3.84,107.6,0.5004,0.8954,0.0546,351.2,350.85,57.0,50.5,87.1,113.3,93.0,97.56,0.16,14.0,A,0
2025-07-06 23:00:00,3.04,127.9,0.6222,0.8872,0.0673,326.47,337.73,86.6,41.3,82.2,109.0,95.8,99.81,0.15,13.5,C,0
2025-07-07 00:00:00,4.2,102.8,0.4221,0.8969,0.0326,319.78,315.05,46.3,56.5,81.3,111.9,90.5,103.24,0.15,12.6,A,0
2025-07-07 01:00:00,3.5,114.0,0.3439,0.8848,0.0366,338.08,325.44,41.3,72.7,81.5,111.2,97.4,94.83,0.15,13.0,C,0
2025-07-07 02:00:00,3.82,113.1,0.5364,0.9528,0.0555,333.5,324.1,60.6,52.5,79.8,109.9,100.3,102.27,0.15,13.0,B,0
2025-07-07 03:00:00,2.73,109.3,0.4912,0.88,0.0526,274.68,285.94,57.9,51.4,83.4,110.6,90.6,102.1,0.12,11.4,A,0
2025-07-07 04:00:00,3.03,103.5,0.4432,0.88,0.0461,240.52,252.5,49.3,54.2,79.2,109.8,95.6,109.48,0.11,10.1,A,0
2025-07-07 05:00:00,3.13,115.9,0.5522,0.88,0.0504,300.53,295.24,70.1,45.8,84.3,105.7,88.8,102.6,0.14,11.8,B,0
2025-07-07 06:00:00,4.19,96.1,0.5671,0.88,0.0556,311.7,280.26,59.6,36.5,82.0,110.9,89.2,100.97,0.14,11.2,B,0
2025-07-07 07:00:00,4.84,91.9,0.3233,0.8845,0.0407,276.87,246.69,30.8,61.1,82.7,108.8,96.6,104.79,0.13,9.9,A,0
2025-07-07 08:00:00,2.86,128.6,0.4478,0.9219,0.0392,335.38,328.28,59.5,69.1,87.2,107.2,98.6,100.27,0.15,13.1,A,0
2025-07-07 09:00:00,4.36,120.9,0.6854,0.9192,0.0702,336.51,309.14,87.6,33.3,77.7,110.8,87.5,101.43,0.15,12.4,C,0
2025-07-07 10:00:00,1.76,111.0,0.5467,0.88,0.0604,183.47,191.83,65.8,45.1,82.1,110.6,105.2,101.57,0.08,7.7,A,0
